id,username,date,text,hashtags,geo,type,state,tweet,road_closure
1187413433366401024,CaltransHQ,2019-10-24 16:59:58,rt  cagovernor  watch live at 10 00 am as  gavinnewsom joins  cal fire  cal oes &amp   chhsagency officials for a briefing on the utility compa…,[],,official,Florida,RT  CAgovernor  Watch live at 10 00 AM as  GavinNewsom joins  CAL FIRE  Cal OES &amp   CHHSAgency officials for a briefing on the utility compa…,0
1187413204411928576,CALFIREAEU,2019-10-24 16:59:03,firefighters are at scene of a shed fire with small extension into the vegetation in the area of black price road a…  ,[],,official,Florida,Firefighters are at scene of a shed fire with small extension into the vegetation in the area of Black Price Road a…  ,1
1187410183158259712,CaltransD5,2019-10-24 16:47:03,update  both lanes of #hwy101 thru pismo are now open but expect residual traffic delays ,"[{'text': 'Hwy101', 'indices': [22, 29]}]",,official,Florida,Update  both lanes of #Hwy101 thru Pismo are now OPEN but expect residual traffic delays ,0
1187409144933863424,CaltransD5,2019-10-24 16:42:55,sigalert update  heavy traffic along northbound #hwy101 thru #pismobeach due to 3-car crash so use caution &amp  price…  ,"[{'text': 'Hwy101', 'indices': [48, 55]}, {'text': 'PismoBeach', 'indices': [61, 72]}]",,official,Florida,SigAlert Update  heavy traffic along northbound #Hwy101 thru #PismoBeach due to 3-car crash so use caution &amp  Price…  ,1
1187408510381748224,CALFIRE_SLO,2019-10-24 16:40:24,#wadsworthic #fivecitiesfire  ,"[{'text': 'WadsworthIC', 'indices': [0, 12]}, {'text': 'FiveCitiesFire', 'indices': [13, 28]}]",,official,Florida,#WadsworthIC #FiveCitiesFire  ,0
1187407785442463744,CaltransHQ,2019-10-24 16:37:31,rt  cal oes  state operations center is activated 24 7 for the #psps events and monitoring the #kincadefire and #oldwaterfire as well as an…,"[{'text': 'PSPS', 'indices': [63, 68]}, {'text': 'KincadeFire', 'indices': [95, 107]}, {'text': 'OldWaterFire', 'indices': [112, 125]}]",,official,Florida,RT  Cal OES  State Operations Center is activated 24 7 for the #PSPS events and monitoring the #KincadeFire and #OldWaterFire as well as an…,1
1187406685976985600,CaltransD2,2019-10-24 16:33:09,update   sr 139 approximately 2 miles north of newell  modoc county  - traffic has returned to normal following so…  ,[],,official,Florida,UPDATE   SR 139 approximately 2 miles north of Newell  Modoc County  - Traffic has returned to normal following so…  ,0
1187406389032837125,CALFIRE_HUU,2019-10-24 16:31:58,rt  nwseureka  keep these safety tips in mind  a red flag warning continues today for portions of northwest california and another offshor…,[],,official,Florida,RT  NWSEureka  Keep these safety tips in mind  A Red Flag Warning continues today for portions of northwest California and another offshor…,0
1187405405120393221,CaltransDist7,2019-10-24 16:28:04,santa clarita  sb state route 14 from agua dulce cyn rd to soledad rd right lane closed until 2 30 pm for removal o…  ,[],,official,Florida,Santa Clarita  SB State Route 14 from Agua Dulce Cyn Rd to Soledad Rd right lane closed until 2 30 pm for removal o…  ,1
1187404540317859840,CaltransHQ,2019-10-24 16:24:37,rt  countyofsonoma  evac centers  sonoma county fairgrounds will open at 8 00am  healdsburg community center remains open  windsor hs is cl…,[],,official,Florida,RT  CountyofSonoma  EVAC CENTERS  Sonoma County Fairgrounds will open at 8 00AM  Healdsburg Community Center remains open  Windsor HS is cl…,0
1187404353725857792,CaltransD2,2019-10-24 16:23:53,update   northbound i-5 north of junction with sr 44  shasta county  - traffic is returning to normal following fi…  ,[],,official,Florida,UPDATE   Northbound I-5 north of junction with SR 44  Shasta County  - Traffic is returning to normal following fi…  ,1
1187404255050657792,CaltransDist3,2019-10-24 16:23:29,wise words from your neighborhood batman courtesy of  chpsouthlake  be safe this halloween  🎃…  ,[],,official,Florida,Wise words from your neighborhood Batman courtesy of  CHPSouthLake  Be safe this Halloween  🎃…  ,0
1187403709703245824,CaltransHQ,2019-10-24 16:21:19,rt  nwslosangeles  #redflagwarning in effect through friday evening for #venturacounty &amp  most of #losangeles county  wind gusts to 25-65 mp…,"[{'text': 'RedFlagWarning', 'indices': [19, 34]}, {'text': 'VenturaCounty', 'indices': [72, 86]}, {'text': 'LosAngeles', 'indices': [101, 112]}]",,official,Florida,RT  NWSLosAngeles  #RedFlagWarning in effect through Friday evening for #VenturaCounty &amp  most of #LosAngeles County  Wind gusts to 25-65 mp…,0
1187403419931176961,CaltransD2,2019-10-24 16:20:10,update   northbound i-5 north of junction with sr 44  shasta county  - #3 lane now open at hilltop overcrossing  t…  ,[],,official,Florida,UPDATE   Northbound I-5 north of junction with SR 44  Shasta County  - #3 lane now open at Hilltop overcrossing  t…  ,0
1187403337148190720,CaltransHQ,2019-10-24 16:19:51,"rt  gavinnewsom  thank you to all the firefighters &amp  first responders who are on the scene working to contain the #kincadefire 

the image…","[{'text': 'KincadeFire', 'indices': [119, 131]}]",,official,Florida,"RT  GavinNewsom  Thank you to all the firefighters &amp  first responders who are on the scene working to contain the #KincadeFire 

The image…",1
1187402444398981120,CaltransD2,2019-10-24 16:16:18,traffic alert   northbound i-5 near junction with sr 44  shasta county  - #3 lane is currently blocked due to emer…  ,[],,official,Florida,TRAFFIC ALERT   Northbound I-5 near junction with SR 44  Shasta County  - #3 lane is currently blocked due to emer…  ,1
1187402357409083392,CALFIRE_SLO,2019-10-24 16:15:57, update  #wadsworthic two patients one has been extricated both lanes of north bound hwy 101 are blocked ,"[{'text': 'WadsworthIC', 'indices': [9, 21]}]",,official,Florida, UPDATE  #WadsworthIC Two patients one has been extricated both lanes of North Bound HWY 101 are blocked ,1
1187400884969361409,CALFIRE_SLO,2019-10-24 16:10:06,traffic collision  north bound hwy 101 cross of wadsworth ave off ramp  #wadsworthic 3-4 vehicles involved with ext…  ,"[{'text': 'WadsworthIC', 'indices': [72, 84]}]",,official,Florida,Traffic Collision  North Bound HWY 101 cross of Wadsworth Ave off ramp  #WadsworthIC 3-4 vehicles involved with ext…  ,1
1187395967546347520,CaltransHQ,2019-10-24 15:50:34,"state highway closure 10 24 8 50    pt

state route 128 between geyserville and jimtown is closed due to the…  ",[],,official,Florida,"STATE HIGHWAY CLOSURE 10 24 8 50    PT

State Route 128 between Geyserville and Jimtown is closed due to the…  ",1
1187391329740832768,CaltransDist3,2019-10-24 15:32:08,sr160 paintersville bridge is closed for maintenance work until 4    today   ,[],,official,Florida,SR160 Paintersville Bridge is closed for maintenance work until 4    today   ,1
1187391087117246465,CALFIRE_PIO,2019-10-24 15:31:10,#rt  cal fire  rt  lafd  update brush fire #palisadesfire  inc#0580  7 30pm    pacific palis…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'PalisadesFire', 'indices': [43, 57]}]",,official,Florida,#RT  CAL FIRE  RT  LAFD  Update Brush Fire #PalisadesFire  INC#0580  7 30PM    Pacific Palis…  ,0
1187391085766725632,CALFIRE_PIO,2019-10-24 15:31:10,"#rt  cal fire  rt  sanbernardinonf  #oldwaterfire update 

- the fire information call center is now open  the publ…  ","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [36, 49]}]",,official,Florida,"#RT  CAL FIRE  RT  SanBernardinoNF  #OldWaterFire update 

- The fire information call center is now open  The publ…  ",0
1187391084424581121,CALFIRE_PIO,2019-10-24 15:31:09,#rt  cal fire  #oldwaterfire update  - the fire information call center is now open  the public can call  909  383-…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [15, 28]}]",,official,Florida,#RT  CAL FIRE  #OldWaterFire update  - The fire information call center is now open  The public can call  909  383-…  ,0
1187389301853605888,ShastaHHSA,2019-10-24 15:24:04,our thoughts are with our neighbors to the south in sonoma county  a sobering reminder that our fire danger here is…  ,[],,official,Florida,Our thoughts are with our neighbors to the south in Sonoma County  A sobering reminder that our fire danger here is…  ,0
1187384502399594496,CountyVentura,2019-10-24 15:05:00,"update from  vcfd pio 
-
los bomberos están respondiendo a un incendio en saticoy en las calles la ave y vineyard c…  ",[],,official,Florida,"Update from  VCFD PIO 
-
Los bomberos están respondiendo a un incendio en Saticoy en las calles LA Ave y Vineyard c…  ",0
1187384432157528064,CALFIRE_SLO,2019-10-24 15:04:43,#kincadefire that started at 9 24 last night has grown to 10000 acres overnight north east of gyserville ca  inci…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official,Florida,#KincadeFire that started at 9 24 last night has grown to 10000 acres overnight North East of Gyserville Ca  Inci…  ,1
1187384419222319108,CaltransDist10,2019-10-24 15:04:40,#trafficalert #sanjoaquin please be mindful of sweeping crews on southbound sr-99 from turner road in lodi to sr-4 …  ,"[{'text': 'TrafficAlert', 'indices': [0, 13]}, {'text': 'SanJoaquin', 'indices': [14, 25]}]",,official,Florida,#TrafficAlert #SanJoaquin Please be mindful of sweeping crews on southbound SR-99 from Turner Road in Lodi to SR-4 …  ,1
1187384156524646400,CaltransDist3,2019-10-24 15:03:38,rt  nwssacramento  critical fire weather conditions continue through this afternoon  avoid outdoor activities that could spark a fire  #caw…,[],,official,Florida,RT  NWSSacramento  Critical fire weather conditions continue through this afternoon  Avoid outdoor activities that could spark a fire  #CAw…,0
1187383326866206720,CaltransD2,2019-10-24 15:00:20,alert  nb sb modoc sr 139 -- traffic is slowing approx 2 miles north of newell due a vehicle vs ditch ,[],,official,Florida,ALERT  NB SB Modoc SR 139 -- Traffic is slowing approx 2 miles north of Newell due a vehicle vs ditch ,0
1187380275799416837,CaltransDist7,2019-10-24 14:48:12,rt  my5la  get answers to your questions about i-5 construction in #burbank &amp  #glendale at our free open house 6-8pm today  10 24   come an…,"[{'text': 'Burbank', 'indices': [67, 75]}, {'text': 'Glendale', 'indices': [82, 91]}]",,official,Florida,RT  My5LA  Get answers to your questions about I-5 construction in #Burbank &amp  #Glendale at our free Open House 6-8pm today  10 24   Come an…,0
1187378250240020485,VCFD,2019-10-24 14:40:09,rt  sce  stay safe and comfortable during an outage  we have some tips to help you prepare for a public safety power shutoff event  https  …,[],,official,Florida,RT  SCE  Stay safe and comfortable during an outage  We have some tips to help you prepare for a Public Safety Power Shutoff event  https  …,0
1187378228769492993,VCFD,2019-10-24 14:40:04,rt  sce  📌 due to weather conditions that may create the potential for elevated fire risk public safety power shutoffs are under considera…,[],,official,Florida,RT  SCE  📌 Due to weather conditions that may create the potential for elevated fire risk Public Safety Power Shutoffs are under considera…,0
1187377636449935361,VCFD,2019-10-24 14:37:43,rt  alertnwarning  latest update oes received tonight from  sce is that 66 of our circuits in ventura county are being monitored for psps …,[],,official,Florida,RT  ALERTnWARNING  Latest update OES received tonight from  SCE is that 66 of our circuits in Ventura County are being monitored for PSPS …,0
1187377555957047296,VCFD,2019-10-24 14:37:24,rt  alertnwarning  as of 11 45pm  sce has de-energized the castro circuit impacting residents of santa paula and santa paula hospital  no…,[],,official,Florida,RT  ALERTnWARNING  As of 11 45PM  sce has de-energized the Castro circuit impacting residents of Santa Paula and Santa Paula Hospital  No…,0
1187377546205118465,CaltransDist7,2019-10-24 14:37:22,rt  caltransoc  fyi  santiago canyon rd from sr-241 to loma ridge is currently closed due to a brush fire started by an earlier car fire  #…,[],,official,Florida,RT  CaltransOC  FYI  Santiago Canyon Rd from SR-241 to Loma Ridge is currently closed due to a brush fire started by an earlier car fire  #…,1
1187377127038976000,CountyVentura,2019-10-24 14:35:42,"school update from  venturacoe 
-
la escuela mupu estará cerrada hoy jueves 24 de octubre de 2019 debido a fuertes…  ",[],,official,Florida,"School update from  VenturaCOE 
-
La escuela Mupu estará cerrada hoy jueves 24 de octubre de 2019 debido a fuertes…  ",0
1187373715505455104,ShastaHHSA,2019-10-24 14:22:08,fill your belly with hot soup and let it warm your heart as you support low-income seniors in our community  join u…  ,[],,official,Florida,Fill your belly with hot soup and let it warm your heart as you support low-income seniors in our community  Join u…  ,0
1187370131929698310,CAL_FIRE,2019-10-24 14:07:54,rt  lafd  update brush fire #palisadesfire  inc#0580  7 30pm    pacific palisades  the fires footprint remains at 4…,"[{'text': 'PalisadesFire', 'indices': [28, 42]}]",,official,Florida,RT  LAFD  Update Brush Fire #PalisadesFire  INC#0580  7 30PM    Pacific Palisades  The fires footprint remains at 4…,0
1187365702870556673,CAL_FIRE,2019-10-24 13:50:18,"rt  sanbernardinonf  #oldwaterfire update 

- the fire information call center is now open  the public can call  909  383-5688 to ask quest…","[{'text': 'OldWaterFire', 'indices': [21, 34]}]",,official,Florida,"RT  SanBernardinoNF  #OldWaterFire update 

- The fire information call center is now open  The public can call  909  383-5688 to ask quest…",0
1187364229625438209,CAL_FIRE,2019-10-24 13:44:27,#oldwaterfire update  - the fire information call center is now open  the public can call  909  383-5688 to ask que…  ,"[{'text': 'OldWaterFire', 'indices': [0, 13]}]",,official,Florida,#OldWaterFire update  - The fire information call center is now open  The public can call  909  383-5688 to ask que…  ,0
1187363586051428352,CALFIRE_HUU,2019-10-24 13:41:53,rt  nwseureka  some good news early this morning  it appears the strongest wind gusts are over  however still some exposed ridges seeing b…,[],,official,Florida,RT  NWSEureka  Some good news early this morning  it appears the strongest wind gusts are over  However still some exposed ridges seeing b…,0
1187360988301090817,CALFIRE_PIO,2019-10-24 13:31:34,#rt  cal fire  rt  calfirelnu  #kincadefire new #calfirelnu  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [31, 43]}, {'text': 'CALFIRELNU', 'indices': [48, 59]}]",,official,Florida,#RT  CAL FIRE  RT  CALFIRELNU  #KincadeFire New #CALFIRELNU  ,0
1187360986963075073,CALFIRE_PIO,2019-10-24 13:31:34,#rt  cal fire  new incident assist  #oldwaterfire near old waterman canyon road and hwy 18 in san bernardino county…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [36, 49]}]",,official,Florida,#RT  CAL FIRE  New Incident Assist  #OldWaterFire near Old Waterman Canyon Road and Hwy 18 in San Bernardino County…  ,1
1187360985574707200,CALFIRE_PIO,2019-10-24 13:31:33,#rt  cal fire  new incident  #kincadefire off john kincade road and burned mountain road northeast of geyserville…  ,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [29, 41]}]",,official,Florida,#RT  CAL FIRE  New Incident  #KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville…  ,1
1187359923794927616,CaltransHQ,2019-10-24 13:27:20,rt  nwssacramento  gusty north to northeast winds continue across much of interior #norcal early this morning  local gusts of 25-35 mph com…,"[{'text': 'NorCal', 'indices': [83, 90]}]",,official,Florida,RT  NWSSacramento  Gusty north to northeast winds continue across much of interior #NorCal early this morning  Local gusts of 25-35 mph com…,0
1187359532110012416,CALFIRELNU,2019-10-24 13:25:47,#kincadefire new #calfirelnu  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'CALFIRELNU', 'indices': [17, 28]}]",,official,Florida,#KincadeFire New #CALFIRELNU  ,0
1187358941883142144,CountyVentura,2019-10-24 13:23:26,visite   para registrarse para recibir mensajes de texto directo en su teléfono ,[],,official,Florida,Visite   para registrarse para recibir mensajes de texto directo en su teléfono ,0
1187358598289997827,CountyVentura,2019-10-24 13:22:04,"how to stay prepared for power shutoffs from  vcfd 
-
¡manténgase alerta y preparado para cualquier emergencia   pa…  ",[],,official,Florida,"How to stay prepared for power shutoffs from  VCFD 
-
¡Manténgase alerta y preparado para cualquier emergencia   Pa…  ",0
1187355451693780994,CaltransDist7,2019-10-24 13:09:34,rt  caltrans8  sbco  sr-18 in san bernardino near waterman canyon is currently closed in both directions due to a brush fire  be advised t…,[],,official,Florida,RT  Caltrans8  SBCO  SR-18 in San Bernardino near Waterman Canyon is currently closed in both directions due to a brush fire  Be advised t…,1
1187354367499931648,VCFD,2019-10-24 13:05:15,stay alert be engaged and prepared for any emergency  for information about potential public safety power shutdown…  ,[],,official,Florida,Stay alert be engaged and prepared for any emergency  For information about potential PUBLIC SAFETY POWER SHUTDOWN…  ,0
1187343909141151745,CALFIRESANDIEGO,2019-10-24 12:23:42,rt  sdsheriff  a #redflagwarning is in effect for areas of san diego county through friday evening    sdsheriff wants to remind everyone to…,"[{'text': 'RedFlagWarning', 'indices': [17, 32]}]",,official,Florida,RT  SDSheriff  A #RedFlagWarning is in effect for areas of San Diego County through Friday evening    SDSheriff wants to remind everyone to…,0
1187339203559841797,CAL_FIRE,2019-10-24 12:05:00,new incident assist  #oldwaterfire near old waterman canyon road and hwy 18 in san bernardino county is 50  acres e…  ,"[{'text': 'OldWaterFire', 'indices': [21, 34]}]",,official,Florida,New Incident Assist  #OldWaterFire near Old Waterman Canyon Road and Hwy 18 in San Bernardino County is 50  acres E…  ,1
1187338079851278336,CaltransDist7,2019-10-24 12:00:32,sb i-5 will be closed from imperial hwy to artesia bl &amp  nb i-5 from artesia bl to carmenita rd from 11pm thursday 1…  ,[],,official,Florida,SB I-5 will be CLOSED from Imperial Hwy to Artesia Bl &amp  NB I-5 from Artesia Bl to Carmenita Rd from 11pm Thursday 1…  ,1
1187331653829423104,CAL_FIRE,2019-10-24 11:35:00,new incident  #kincadefire off john kincade road and burned mountain road northeast of geyserville in sonoma count…  ,"[{'text': 'KincadeFire', 'indices': [14, 26]}]",,official,Florida,New Incident  #KincadeFire off John Kincade Road and Burned Mountain Road northeast of Geyserville in Sonoma Count…  ,1
1187326791221796864,CaltransHQ,2019-10-24 11:15:41,rt  sonomasheriff  #kincadefire is 7000 acres and 0  contained per calfire   ,"[{'text': 'kincadefire', 'indices': [19, 31]}]",,official,Florida,RT  sonomasheriff  #kincadefire is 7000 acres and 0  contained per CALFire   ,0
1187320684621336576,CALFIRELNU,2019-10-24 10:51:25,#kincadefire 10000 acres 0  contained all evacuation orders are still in place  #calfirelnu #calfire updates to follow ,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [81, 92]}, {'text': 'CALFIRE', 'indices': [93, 101]}]",,official,Florida,#KincadeFire 10000 acres 0  contained all evacuation orders are still in place  #calfirelnu #CALFIRE updates to follow ,1
1187295680861069312,CALFIRELNU,2019-10-24 09:12:03,#kincadefire 7000 acres 0  contained all evacuation orders are still in place  #calfirelnu  #calfire updates to follow ,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [80, 91]}, {'text': 'CALFIRE', 'indices': [93, 101]}]",,official,Florida,#KincadeFire 7000 acres 0  contained all evacuation orders are still in place  #calfirelnu  #CALFIRE updates to follow ,1
1187264417060151296,CALFIRELNU,2019-10-24 07:07:49,#kincadefire #calfirelnu mandatory evacuation orders for the areas of geysers road cloverdale geysers road red wi…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [13, 24]}]",,official,Florida,#KincadeFire #calfirelnu Mandatory evacuation orders for the areas of Geysers Road Cloverdale Geysers Road Red Wi…  ,1
1187255447268421634,CALFIRELNU,2019-10-24 06:32:11,#kincadefire #calfirelnu is currently on scene of a wildland fire in the geysers area sonoma county  fire is curre…  ,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [13, 24]}]",,official,Florida,#KincadeFire #calfirelnu Is currently on scene of a wildland fire in the Geysers area Sonoma County  Fire is curre…  ,0
1187234101683572736,CALFIRE_SLO,2019-10-24 05:07:22,rt  slocountyoes  we are monitoring weather conditions for next week  pg&amp e has indicated there is an  elevated  potential for public safety…,[],,official,Florida,RT  slocountyoes  We are monitoring weather conditions for next week  PG&amp E has indicated there is an  Elevated  potential for Public Safety…,0
1187231220448423937,VCFD,2019-10-24 04:55:55,#vcalert  have you signed up yet  register now at   to receive information about public safet…  ,"[{'text': 'VCAlert', 'indices': [0, 8]}]",,official,Florida,#VCAlert  Have you signed up yet  Register now at   to receive information about Public Safet…  ,0
1187222965265395712,CALFIRE_SLO,2019-10-24 04:23:07,rt  pge4me  do you have emergency supplies  food water flashlights a radio fresh batteries first aid supplies &amp  cash   a back up charg…,[],,official,Florida,RT  PGE4Me  Do you have emergency supplies  food water flashlights a radio fresh batteries first aid supplies &amp  cash   A back up charg…,0
