Id,SalePrice
289,151948.70467969961
40,246731.0164240281
860,108309.15395875368
409,134575.47437578603
673,130868.11869781232
2427,201957.58415796224
2036,211763.72976205265
2564,153974.63112471218
642,161530.78921692108
1008,175696.30573266232
1908,164487.54673126375
2519,229811.7928697341
1369,100917.26017289708
2855,203550.5144444342
712,137269.38465382234
1943,155682.9555646343
1958,141365.0657050173
107,205336.41122323123
2295,151127.38314793777
704,138588.54109637364
676,163332.6545950648
259,174217.926975491
93,284019.0139660158
106,263376.4661344015
2315,179364.87524119858
1050,108199.64442118543
1095,221012.24369483703
2709,117617.46465205454
758,206945.31010904984
1496,158667.5726408001
2370,148811.714259658
2458,253082.56960298633
2733,110515.31330946524
161,302487.3396456119
726,165402.4092012472
845,217781.71233657375
947,274546.4389663625
2232,142421.37491126225
2563,168523.43102194223
2299,124642.04365576897
211,126378.22765751422
605,156602.86002635007
1478,229757.03810095
2247,251166.15269554208
2274,145432.887194389
2869,149539.49485319818
967,249703.74253771745
2656,77514.15633198584
667,221416.53766740498
1042,136163.36267052562
2023,181993.10414283647
2447,341276.53351486166
2055,132111.5097805005
2275,259434.12278194464
2204,217507.9384926532
1563,252316.00284000864
483,211375.4043888314
796,151341.3602313419
1526,174108.4174379228
2042,173768.9622176037
442,318493.50770893414
1693,301814.31382085575
1468,243899.73704660038
1430,172082.49099291023
2605,191536.40251062042
1529,244978.8638229362
335,124407.05598128581
1287,131798.94976714242
31,119150.59817800997
1785,268479.5862389392
82,167756.86425896455
2620,119878.37877155025
252,172011.76762477943
721,81276.26677874365
2165,189489.4654745289
2316,164854.86151340598
775,106337.98228252528
1558,28239.906418007624
17,258120.00833112566
1022,237000.6361798009
925,132894.04514282488
438,256203.59142368136
1270,141873.82722342102
1272,115591.53820704203
215,151346.40222307423
266,239574.1103126547
2402,266442.73318631237
1250,111484.9305482328
1984,98524.01894574234
1279,146308.96349493496
377,251241.91805540526
1252,155945.80280094058
2156,276627.1201801592
499,305209.1094854714
1374,128951.70179036801
2898,242535.90981872973
401,83904.49568038154
2721,158081.23878352134
2078,214736.45587574196
2589,117179.42650178156
1946,228331.60713355104
1334,152754.05761211482
2781,223804.73690282728
431,352863.5339060167
576,229318.99995067704
1474,233058.29282734403
2254,155147.29883926956
2155,276282.6229681078
885,98250.24510182173
643,140269.97032933484
1944,108254.39918996952
480,226706.7396483858
2845,106299.19611308782
2387,292286.9840524184
2407,214332.161903174
2527,159653.1584789143
2514,198562.78849334666
629,158339.04402809538
80,234919.95496600424
1876,125830.67996967299
1546,141803.10385529028
2518,182809.38368286594
2347,142460.16108069976
783,140012.1650847608
1322,15990.806809710746
194,78483.77357075337
1770,270729.5737508206
2143,106666.51089522999
1229,204536.1002825484
511,255382.2698919195
46,213784.61421533278
1348,202017.38091847877
2465,224461.79412823677
387,261350.53968938894
873,217015.14557359606
1918,114551.19760014367
2764,267045.0356429377
2184,111922.96869850578
934,149414.01671628334
1920,117179.42650178156
2631,155929.834201594
1768,478580.4830343628
2040,102083.07891671034
1749,246692.23025459063
834,235741.27649776608
1457,257752.6935489835
79,123295.99200625671
2302,104038.2819935921
1817,107761.60627091245
2755,227801.83502406825
359,165128.6353573266
2059,108473.41826510604
2092,262242.5845892816
2516,248045.13087484706
150,117617.46465205454
1656,148061.1160960269
83,114770.21667528019
2411,188722.8987115512
795,82864.15507348318
2312,227314.08409674355
2917,93853.89499974524
1624,224461.79412823677
2215,302531.1678067817
1211,144321.8232193599
1485,163097.66692058172
1024,148428.43087816914
570,185437.61258450383
2874,152480.2837681942
700,189236.7022216873
2756,221450.28184511
2022,206085.20240785053
583,219319.88785426161
2392,346746.9684015416
2424,216850.8812672437
212,101031.81170219771
736,133167.81898674543
1610,167115.77563290164
890,99509.60478385654
467,197921.6998672838
578,299021.8206128655
1747,200698.22447592742
1149,182316.5907638088
2758,217742.9261671363
857,141211.72800627915
2219,311505.9078956455
733,134246.9457630813
2909,130758.60916024406
1798,269454.2454694391
235,101989.53797848878
2366,134098.65005607554
1027,130977.62823538051
1195,144551.7689021107
1303,13357.53591634048
148,168632.9405595105
608,130101.55193483457
2515,232182.2165267981
821,251439.9265394627
2500,294531.9295725674
745,113839.38560595008
741,143625.97982451296
1611,159888.14615339745
2532,113018.06407418824
1081,219095.82678739273
1692,364925.5516378704
2520,218915.59388169367
276,150470.32592252828
1992,139957.4103159767
663,-10674.765588157112
418,150657.40779897152
1733,212267.44928872405
2359,142514.91584948386
253,206337.96566069208
1518,179380.84384054516
2035,157408.21295876527
2919,96388.58296316155
1540,223207.47643793433
2120,115317.76436312142
1674,189872.74885601777
256,139722.4226414936
2361,83904.49568038154
978,71091.8797848968
2280,133370.86946253537
2095,247951.5899366255
1709,297324.42278055765
2801,219703.17123575043
1246,107652.0967333442
2373,136163.36267052562
1055,248811.6976378248
2017,129499.24947820924
1099,282595.3899776286
1344,103600.2438433191
835,175767.02910079306
1117,217617.4480302214
2043,105352.39644441102
2085,150739.05777471658
410,166880.78795841854
2650,143336.2373812457
2867,180733.74446080165
1668,111375.42101066455
1161,207871.09918664757
2122,182371.34553259297
2539,121833.58184843202
1047,140653.25371082366
1445,110718.36378525506
541,120355.20309126069
569,211172.3539130416
1276,127676.37350898655
918,172121.2771623477
326,132948.79991160898
1936,110006.55179106147
895,84561.552905791
257,112196.7425424264
1241,168085.39287166926
1545,132440.03839320526
1189,185547.12212207203
270,163097.66692058172
2066,204677.54701880994
693,126706.75627021899
1259,137986.2386397483
2916,133824.87621215492
2321,260545.18675697374
1977,115317.76436312142
1895,157353.45818998117
1240,151166.1693173753
85,122600.14861140976
1823,97921.71648911701
825,262828.9184465603
110,221121.7532324053
697,130868.11869781232
2297,102943.18661790964
1231,121997.84615478438
1355,141764.31768585276
968,320136.1507724578
584,218060.52817222674
1315,178225.95170434623
1606,104038.2819935921
206,69493.06488254294
1685,318931.54585920717
2016,137438.69095190708
869,241819.05583280372
2135,108309.15395875368
2346,168304.41194680572
2430,221559.79138267826
2198,102559.90323642077
2652,111922.96869850578
27,84890.08151849575
241,148483.18564695324
906,128787.4374840156
1506,117015.1621954292
2098,317036.13954284193
1435,182524.683231331
2213,126487.73719508247
1274,154396.7006756385
743,330.9429374515894
1737,212799.02837721858
2797,283416.71150939044
2185,99673.86909020893
58,183181.7404567405
830,206885.5133485333
808,143406.96074937645
680,163611.4704307178
1153,108090.13488361717
1291,196388.56634132843
1818,169963.02360967605
2161,220245.67693185929
1883,117672.2194208387
350,300281.1802949003
2473,144048.0493754393
295,178559.52230878331
293,216105.32509534503
859,106666.51089522999
288,61142.480465533095
1578,135686.53835081513
102,199454.8333932393
2831,210241.5228437115
1030,161186.29200486979
2551,127692.34210833319
1286,143625.97982451296
958,273654.3940664699
776,106447.49182009348
72,197045.62356673786
2263,248209.39518119942
1866,141365.0657050173
2876,71694.18224152212
2146,280952.7469141049
103,216960.39080481196
1500,140817.51801717607
492,173834.64359400212
167,123695.24398709222
2597,104969.11306292214
2685,116741.38835150859
1035,139831.9321790618
1220,53257.79376061939
2602,169454.26209127234
2159,244994.83242228284
695,188563.67639693117
1109,255891.03141032334
640,157791.49634025415
1652,138627.32726581115
2090,181883.5946052682
1188,177393.70356497017
2345,228792.46285391483
1059,335417.77325496054
2751,242147.58444550843
128,228655.09375452343
1523,187249.56194611226
2925,126378.22765751422
2145,271699.19098958815
1121,237313.19619315898
566,303965.7184027832
565,235522.25742262963
1331,154522.1788125534
2928,112470.51638634701
156,118822.06956530525
797,153317.5738993027
327,96388.58296316155
2859,166990.2974959868
1453,102067.11031736367
1762,301869.06858963985
1868,193037.59883788263
1760,172137.24576169433
1113,248373.65948755178
1812,216319.30217874912
117,172192.0005304785
1142,174053.66266913863
2342,329006.42331548576
927,120245.69355369243
2478,182704.91613703006
655,57200.13711307623
2064,109294.73979686789
369,223202.43444620195
2239,137532.2318901287
2732,184441.1001387753
1653,146566.76873950893
959,197527.48987818067
2395,291301.3982143041
1412,106666.51089522999
271,253520.60775325936
1484,163097.66692058172
1497,98578.77371452647
552,185168.8807323156
2,108418.66349632188
1855,268758.4020745922
4,254960.20034099324
2292,140269.97032933484
134,128787.4374840156
646,91624.91807894286
42,277925.2660316315
532,224461.79412823677
713,116100.2997254458
2561,125940.18950724124
2360,119369.61725314648
1333,125611.66089453653
1407,211232.15067355806
2892,277354.9007736995
574,257408.19633693207
1227,173068.07683102443
2591,251072.61175732047
1476,218055.48618049442
1125,271261.1528393152
1446,147837.05502915801
408,130649.0996226758
1101,282540.6352088445
2251,170122.2459242961
373,182141.3998498422
2554,116467.61450758798
2382,250782.8693140532
1985,99071.56663358357
519,234137.41960367985
1093,180240.95154174452
864,281774.06844586675
2889,137094.19373985566
2308,157752.71017081663
986,133934.38574972318
1302,141435.78907314804
585,158503.30833444773
2708,140598.49894203956
147,125392.64181940001
1441,221231.2627699735
383,161640.29875448934
285,142914.16783031932
181,127528.07780198078
358,231700.35021535528
780,172755.5168176663
258,197527.48987818067
1865,214134.15341911663
692,149140.24287236272
2902,273232.3245155436
508,255053.7412792148
2638,150689.3449976648
36,161843.34923027921
611,161241.04677365388
2281,93541.33498638717
1678,148811.714259658
1696,359231.05568432156
1557,94034.12790544427
2180,136453.10511379282
1726,234684.96729152108
951,132823.32177469414
267,254303.14311558375
2706,112267.46591055719
2221,182814.42567459831
1357,190753.8671482961
2901,269509.00023822323
347,194023.18467599683
2164,204585.8130596002
1586,286044.94041102834
360,147278.58073370252
1769,249648.9877689333
2617,185481.44074567367
1879,153974.63112471218
991,198036.25139658444
1535,134591.44297513267
1191,148334.88993994752
1579,227692.32548650005
1882,134575.47437578603
1510,117085.88556356
2196,201282.75135419436
1845,199454.8333932393
2336,337991.24738781434
942,124626.07505642227
861,101410.05309195418
2555,103944.74105537051
1392,135084.23589418974
2099,252589.77668392926
1543,138627.32726581115
948,257095.636323574
1239,138205.25771488476
22,169109.76487922092
2796,229992.02577543317
2747,187737.31287343695
92,290808.60529524705
210,151072.62837915367
1858,233097.0789967815
2228,183494.30047009856
447,221669.30092024652
827,227254.28733622702
1649,210559.12484880193
682,132675.02606768836
2698,135999.09836417326
494,183181.7404567405
214,139754.3598401869
2441,266568.21132322727
2679,114934.48098163254
1336,111320.66624188045
465,219150.58155617688
1524,154177.68160050205
2543,106666.51089522999
631,156543.0632658336
2452,298748.0467689448
228,158010.5154153906
126,153974.63112471218
1092,213784.61421533278
1122,214551.18097831053
932,186482.99518313457
1980,93924.61836787601
2171,89160.95348365733
551,158777.08217836835
2768,158120.02495295886
2056,108309.15395875368
1159,337498.45446875715
2645,177968.1464597723
1174,216303.33357940248
2266,233441.5762088329
2462,329504.2582262752
1219,120574.2221663972
2922,176736.64633956068
118,126816.26580778719
474,202121.84846431465
2576,157846.25110903825
872,262281.37075871904
1077,235670.5531296353
1536,141857.85862407438
1150,113237.08314932475
2341,262171.8612211508
1931,122545.3938426256
2785,112525.27115513111
2538,116905.65265786095
597,217731.99955952202
464,228458.89224947774
233,222873.90583349718
2169,110608.8542476868
2123,153739.64345022908
1867,153027.83145603543
137,225726.19580200396
515,206288.25288364035
933,138627.32726581115
2784,152316.01946184185
972,148045.14749668026
599,155601.30558888923
2614,129428.5261100785
2582,110992.13762917568
1409,173779.88882521802
175,136260.98124561732
352,208571.98457322683
976,71091.8797848968
2134,230758.5925384109
984,104969.11306292214
2396,291394.93915252574
1673,146879.328752867
404,134098.65005607554
607,131251.4020793012
814,126652.00150143483
868,233879.61435910594
2271,198304.98324877268
1633,253865.10496531078
337,192521.98834873468
2765,145980.43488223024
1746,223202.43444620195
368,274217.9103536578
2806,215536.76681642473
1662,184895.10688839498
1234,225518.10333448177
1373,125666.41566332063
1672,83904.49568038154
1939,110006.55179106147
